,Unnamed: 0,Inning,batter_number,count,date,executed,hit_miss,inning,notes,pitch_location,pitch_number,pitch_type,pitcher_name,called_strike,date_converted,live
457,29,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,19.0,30,0.0,Garrett Renslow,0,2020-01-27,0
458,30,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,31.0,31,0.0,Garrett Renslow,0,2020-01-27,0
459,31,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,34.0,32,0.0,Garrett Renslow,1,2020-01-27,0
460,32,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,41.0,33,0.0,Garrett Renslow,1,2020-01-27,0
461,33,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,37.0,34,0.0,Garrett Renslow,0,2020-01-27,0
462,34,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,29.0,35,0.0,Garrett Renslow,1,2020-01-27,0
463,35,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,23.0,36,0.0,Garrett Renslow,1,2020-01-27,0
464,36,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,12.0,37,0.0,Garrett Renslow,0,2020-01-27,0
465,37,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,45.0,38,2.0,Garrett Renslow,0,2020-01-27,0
466,38,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,47.0,39,2.0,Garrett Renslow,0,2020-01-27,0
467,39,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,16.0,40,2.0,Garrett Renslow,1,2020-01-27,0
468,40,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,42.0,41,0.0,Garrett Renslow,0,2020-01-27,0
469,41,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,17.0,42,0.0,Garrett Renslow,1,2020-01-27,0
470,42,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,14.0,43,1.0,Garrett Renslow,1,2020-01-27,0
471,43,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,39.0,44,1.0,Garrett Renslow,1,2020-01-27,0
472,44,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,37.0,45,1.0,Garrett Renslow,0,2020-01-27,0
473,45,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,43.0,46,0.0,Garrett Renslow,0,2020-01-27,0
474,46,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,Changeup was too hard. Need to slow it down to let it run.,44.0,47,0.0,Garrett Renslow,0,2020-01-27,0
475,0,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,38.0,1,0.0,Garrett Renslow,1,2020-01-27,0
476,1,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,9.0,2,0.0,Garrett Renslow,1,2020-01-27,0
477,2,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,38.0,3,0.0,Garrett Renslow,1,2020-01-27,0
478,3,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,42.0,4,0.0,Garrett Renslow,0,2020-01-27,0
479,4,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,36.0,5,0.0,Garrett Renslow,0,2020-01-27,0
480,5,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,40.0,6,0.0,Garrett Renslow,1,2020-01-27,0
481,6,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,30.0,7,2.0,Garrett Renslow,0,2020-01-27,0
482,7,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,44.0,8,2.0,Garrett Renslow,0,2020-01-27,0
483,8,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,28.0,9,2.0,Garrett Renslow,1,2020-01-27,0
484,9,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,46.0,10,0.0,Garrett Renslow,0,2020-01-27,0
485,10,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,25.0,11,1.0,Garrett Renslow,0,2020-01-27,0
486,11,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,37.0,12,1.0,Garrett Renslow,0,2020-01-27,0
487,12,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,39.0,13,1.0,Garrett Renslow,1,2020-01-27,0
488,13,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,45.0,14,0.0,Garrett Renslow,0,2020-01-27,0
489,14,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,37.0,15,0.0,Garrett Renslow,0,2020-01-27,0
490,15,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,38.0,16,0.0,Garrett Renslow,1,2020-01-27,0
491,16,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,27.0,17,0.0,Garrett Renslow,1,2020-01-27,0
492,17,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,30.0,18,0.0,Garrett Renslow,0,2020-01-27,0
493,18,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,41.0,19,0.0,Garrett Renslow,1,2020-01-27,0
494,19,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,47.0,20,0.0,Garrett Renslow,0,2020-01-27,0
495,20,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,31.0,21,0.0,Garrett Renslow,0,2020-01-27,0
496,21,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,38.0,22,0.0,Garrett Renslow,1,2020-01-27,0
497,22,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,42.0,23,2.0,Garrett Renslow,0,2020-01-27,0
498,23,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,44.0,24,2.0,Garrett Renslow,0,2020-01-27,0
499,24,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,38.0,25,0.0,Garrett Renslow,1,2020-01-27,0
500,25,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,14.0,26,1.0,Garrett Renslow,1,2020-01-27,0
501,26,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,15.0,27,1.0,Garrett Renslow,1,2020-01-27,0
502,27,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,43.0,28,1.0,Garrett Renslow,0,2020-01-27,0
503,28,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,10.0,29,0.0,Garrett Renslow,1,2020-01-27,0
504,29,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,19.0,30,0.0,Garrett Renslow,0,2020-01-27,0
505,30,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,31.0,31,0.0,Garrett Renslow,0,2020-01-27,0
506,31,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,34.0,32,0.0,Garrett Renslow,1,2020-01-27,0
507,32,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,41.0,33,0.0,Garrett Renslow,1,2020-01-27,0
508,33,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,37.0,34,0.0,Garrett Renslow,0,2020-01-27,0
509,34,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,29.0,35,0.0,Garrett Renslow,1,2020-01-27,0
510,35,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,23.0,36,0.0,Garrett Renslow,1,2020-01-27,0
511,36,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,12.0,37,0.0,Garrett Renslow,0,2020-01-27,0
512,37,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,45.0,38,2.0,Garrett Renslow,0,2020-01-27,0
513,38,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,47.0,39,2.0,Garrett Renslow,0,2020-01-27,0
514,39,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,16.0,40,2.0,Garrett Renslow,1,2020-01-27,0
515,40,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,42.0,41,0.0,Garrett Renslow,0,2020-01-27,0
516,41,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,17.0,42,0.0,Garrett Renslow,1,2020-01-27,0
517,42,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,14.0,43,1.0,Garrett Renslow,1,2020-01-27,0
518,43,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,39.0,44,1.0,Garrett Renslow,1,2020-01-27,0
519,44,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,,37.0,45,1.0,Garrett Renslow,0,2020-01-27,0
520,45,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Miss,,,43.0,46,0.0,Garrett Renslow,0,2020-01-27,0
521,46,,,,Mon Jan 27 2020 19:00:00 GMT-0500 (Eastern Standard Time),,Hit,,Changeup was too hard. Need to slow it down to let it run.,44.0,47,0.0,Garrett Renslow,0,2020-01-27,0
522,0,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,27.0,1,0.0,Garrett Renslow,1,2020-02-05,0
523,1,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,19.0,2,1.0,Garrett Renslow,0,2020-02-05,0
524,2,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,22.0,3,1.0,Garrett Renslow,1,2020-02-05,0
525,3,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,4,0.0,Garrett Renslow,0,2020-02-05,0
526,4,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,40.0,5,0.0,Garrett Renslow,1,2020-02-05,0
527,5,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,23.0,6,0.0,Garrett Renslow,1,2020-02-05,0
528,6,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,36.0,7,2.0,Garrett Renslow,0,2020-02-05,0
529,7,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,8,0.0,Garrett Renslow,1,2020-02-05,0
530,8,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,9,1.0,Garrett Renslow,1,2020-02-05,0
531,9,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,36.0,10,0.0,Garrett Renslow,0,2020-02-05,0
532,10,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,17.0,11,0.0,Garrett Renslow,1,2020-02-05,0
533,11,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,12,1.0,Garrett Renslow,0,2020-02-05,0
534,12,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,13,0.0,Garrett Renslow,0,2020-02-05,0
535,13,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,33.0,14,0.0,Garrett Renslow,1,2020-02-05,0
536,14,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,15,2.0,Garrett Renslow,1,2020-02-05,0
537,15,,,,Wed Feb 05 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,Live,32.0,16,0.0,Garrett Renslow,1,2020-02-05,0
538,0,,1.0,,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,38.0,1,0.0,Garrett Renslow,1,2020-02-07,0
539,1,,1.0,0b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,31.0,2,1.0,Garrett Renslow,0,2020-02-07,0
540,2,,1.0,0b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,40.0,3,0.0,Garrett Renslow,1,2020-02-07,0
541,3,,1.0,0b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,32.0,4,2.0,Garrett Renslow,1,2020-02-07,0
542,4,,2.0,0b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,5,2.0,Garrett Renslow,1,2020-02-07,0
543,5,,2.0,0b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,20.0,6,0.0,Garrett Renslow,1,2020-02-07,0
544,6,,2.0,1b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,7,2.0,Garrett Renslow,0,2020-02-07,0
545,7,,2.0,2b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,31.0,8,0.0,Garrett Renslow,0,2020-02-07,0
546,8,,2.0,2b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,30.0,9,1.0,Garrett Renslow,0,2020-02-07,0
547,9,,2.0,3b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,23.0,10,0.0,Garrett Renslow,1,2020-02-07,0
548,10,,3.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,11,0.0,Garrett Renslow,0,2020-02-07,0
549,11,,3.0,1b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,27.0,12,0.0,Garrett Renslow,1,2020-02-07,0
550,12,,3.0,1b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,13,2.0,Garrett Renslow,1,2020-02-07,0
551,13,,3.0,1b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,14,0.0,Garrett Renslow,1,2020-02-07,0
552,14,,4.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,,15,0.0,Garrett Renslow,1,2020-02-07,0
553,0,1.0,1.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,38.0,1,0.0,Garrett Renslow,1,2020-02-07,0
554,1,1.0,1.0,0b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,31.0,2,1.0,Garrett Renslow,0,2020-02-07,0
555,2,1.0,1.0,0b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,40.0,3,0.0,Garrett Renslow,1,2020-02-07,0
556,3,1.0,1.0,0b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,32.0,4,2.0,Garrett Renslow,1,2020-02-07,0
557,4,1.0,2.0,0b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,5,2.0,Garrett Renslow,1,2020-02-07,0
558,5,1.0,2.0,0b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,20.0,6,0.0,Garrett Renslow,1,2020-02-07,0
559,6,1.0,2.0,1b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,7,2.0,Garrett Renslow,0,2020-02-07,0
560,7,1.0,2.0,2b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,31.0,8,0.0,Garrett Renslow,0,2020-02-07,0
561,8,1.0,2.0,2b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,30.0,9,1.0,Garrett Renslow,0,2020-02-07,0
562,9,1.0,2.0,3b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,23.0,10,0.0,Garrett Renslow,1,2020-02-07,0
563,10,1.0,3.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,37.0,11,0.0,Garrett Renslow,0,2020-02-07,0
564,11,1.0,3.0,1b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,27.0,12,0.0,Garrett Renslow,1,2020-02-07,0
565,12,1.0,3.0,1b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,13,2.0,Garrett Renslow,1,2020-02-07,0
566,13,1.0,3.0,1b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,14,0.0,Garrett Renslow,1,2020-02-07,0
567,14,2.0,1.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,15,0.0,Garrett Renslow,0,2020-02-07,0
568,15,2.0,1.0,1b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,10.0,16,0.0,Garrett Renslow,1,2020-02-07,0
569,16,2.0,1.0,1b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,13.0,17,0.0,Garrett Renslow,0,2020-02-07,0
570,17,2.0,1.0,2b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,39.0,18,1.0,Garrett Renslow,1,2020-02-07,0
571,18,2.0,1.0,2b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,15.0,19,0.0,Garrett Renslow,1,2020-02-07,0
572,19,2.0,2.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,45.0,20,0.0,Garrett Renslow,0,2020-02-07,0
573,20,2.0,2.0,1b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,21,0.0,Garrett Renslow,0,2020-02-07,0
574,21,2.0,2.0,2b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,21.0,22,0.0,Garrett Renslow,1,2020-02-07,0
575,22,2.0,2.0,2b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,35.0,23,0.0,Garrett Renslow,1,2020-02-07,0
576,23,2.0,2.0,2b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,46.0,24,2.0,Garrett Renslow,0,2020-02-07,0
577,24,2.0,3.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,3.0,25,0.0,Garrett Renslow,0,2020-02-07,0
578,25,2.0,3.0,1b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,13.0,26,0.0,Garrett Renslow,0,2020-02-07,0
579,26,2.0,3.0,2b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,10.0,27,0.0,Garrett Renslow,1,2020-02-07,0
580,27,2.0,3.0,2b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,24.0,28,1.0,Garrett Renslow,0,2020-02-07,0
581,28,2.0,3.0,3b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,2.0,29,0.0,Garrett Renslow,0,2020-02-07,0
582,29,2.0,4.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,31.0,30,0.0,Garrett Renslow,0,2020-02-07,0
583,30,2.0,4.0,1b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,34.0,31,0.0,Garrett Renslow,1,2020-02-07,0
584,31,2.0,4.0,1b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,32,0.0,Garrett Renslow,1,2020-02-07,0
585,32,3.0,1.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,4.0,33,0.0,Garrett Renslow,0,2020-02-07,0
586,33,3.0,1.0,1b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,9.0,34,0.0,Garrett Renslow,1,2020-02-07,0
587,34,3.0,2.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,8.0,35,0.0,Garrett Renslow,0,2020-02-07,0
588,35,3.0,2.0,0b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,45.0,36,1.0,Garrett Renslow,0,2020-02-07,0
589,36,3.0,2.0,2b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,5.0,37,0.0,Garrett Renslow,0,2020-02-07,0
590,37,3.0,2.0,2b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,14.0,38,0.0,Garrett Renslow,1,2020-02-07,0
591,38,3.0,3.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,32.0,39,0.0,Garrett Renslow,1,2020-02-07,0
592,39,3.0,3.0,0b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,18.0,40,0.0,Garrett Renslow,0,2020-02-07,0
593,40,3.0,3.0,1b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,36.0,41,1.0,Garrett Renslow,0,2020-02-07,0
594,41,3.0,3.0,2b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,20.0,42,0.0,Garrett Renslow,1,2020-02-07,0
595,42,3.0,3.0,2b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,27.0,43,0.0,Garrett Renslow,1,2020-02-07,0
596,43,3.0,4.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,9.0,44,0.0,Garrett Renslow,1,2020-02-07,0
597,44,4.0,1.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,24.0,45,0.0,Garrett Renslow,0,2020-02-07,0
598,45,4.0,1.0,1b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,46,0.0,Garrett Renslow,1,2020-02-07,0
599,46,4.0,1.0,1b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,34.0,47,0.0,Garrett Renslow,1,2020-02-07,0
600,47,4.0,1.0,1b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,27.0,48,0.0,Garrett Renslow,1,2020-02-07,0
601,48,4.0,2.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,16.0,49,0.0,Garrett Renslow,1,2020-02-07,0
602,49,4.0,2.0,0b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,50,0.0,Garrett Renslow,1,2020-02-07,0
603,50,4.0,2.0,0b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,9.0,51,0.0,Garrett Renslow,1,2020-02-07,0
604,51,4.0,2.0,0b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,52,2.0,Garrett Renslow,1,2020-02-07,0
605,52,4.0,3.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,26.0,53,0.0,Garrett Renslow,1,2020-02-07,0
606,53,4.0,3.0,0b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,15.0,54,0.0,Garrett Renslow,1,2020-02-07,0
607,54,4.0,4.0,0b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,46.0,55,2.0,Garrett Renslow,0,2020-02-07,0
608,55,4.0,4.0,1b-0s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,44.0,56,2.0,Garrett Renslow,0,2020-02-07,0
609,56,4.0,4.0,1b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,45.0,57,2.0,Garrett Renslow,0,2020-02-07,0
610,57,4.0,4.0,2b-1s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,33.0,58,0.0,Garrett Renslow,1,2020-02-07,0
611,58,4.0,4.0,2b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,25.0,59,0.0,Garrett Renslow,0,2020-02-07,0
612,59,4.0,4.0,3b-2s,Fri Feb 07 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,15.0,60,0.0,Garrett Renslow,1,2020-02-07,0
613,0,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,40.0,1,0.0,Garrett Renslow,1,2020-02-12,0
614,1,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,4.0,2,0.0,Garrett Renslow,0,2020-02-12,0
615,2,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,29.0,3,0.0,Garrett Renslow,1,2020-02-12,0
616,3,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,30.0,4,0.0,Garrett Renslow,0,2020-02-12,0
617,4,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,46.0,5,2.0,Garrett Renslow,0,2020-02-12,0
618,5,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,42.0,6,2.0,Garrett Renslow,0,2020-02-12,0
619,6,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,20.0,7,2.0,Garrett Renslow,1,2020-02-12,0
620,7,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,43.0,8,2.0,Garrett Renslow,0,2020-02-12,0
621,8,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,20.0,9,2.0,Garrett Renslow,1,2020-02-12,0
622,9,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,31.0,10,0.0,Garrett Renslow,0,2020-02-12,0
623,10,,,,Wed Feb 12 2020 19:00:00 GMT-0500 (Eastern Standard Time),,,,,46.0,11,0.0,Garrett Renslow,0,2020-02-12,0
